importer,product,sector,year,continent,opportunity_label
600,7117,Precious Metals & Gems,2024,America,1
36,803,Agriculture & Food,2024,Pacific,0
764,3701,Chemicals,2024,Asia,1
24,2823,Chemicals,2024,Africa,1
100,3821,Chemicals,2024,Europe,0
757,6003,Textiles & Clothing,2024,Europe,0
458,3201,Chemicals,2024,Asia,1
434,2909,Chemicals,2024,Africa,2
643,5603,Textiles & Clothing,2024,Asia,0
144,8514,Machinery & Equipment,2024,Asia,1
156,5805,Textiles & Clothing,2024,Asia,1
112,1102,Agriculture & Food,2024,Europe,1
512,7309,Metals & Metal Products,2024,Asia,1
68,2839,Chemicals,2024,America,1
360,3811,Chemicals,2024,Asia,2
36,4601,"Wood, Paper & Leather",2024,Pacific,0
180,5606,Textiles & Clothing,2024,Africa,1
804,307,Agriculture & Food,2024,Europe,2
780,2303,Agriculture & Food,2024,America,0
780,2104,Agriculture & Food,2024,America,1
704,1102,Agriculture & Food,2024,Asia,1
40,9507,Furniture & Misc,2024,Europe,0
116,7401,Metals & Metal Products,2024,Asia,1
504,9404,Furniture & Misc,2024,Africa,2
784,8411,Machinery & Equipment,2024,Asia,2
191,8540,Machinery & Equipment,2024,Europe,1
804,8440,Machinery & Equipment,2024,Europe,1
340,4006,Plastics & Rubber,2024,America,1
404,1901,Agriculture & Food,2024,Africa,2
340,906,Agriculture & Food,2024,America,1
340,2209,Agriculture & Food,2024,America,1
504,6812,"Stone, Glass & Ceramics",2024,Africa,1
392,8506,Machinery & Equipment,2024,Asia,0
398,5311,Textiles & Clothing,2024,Asia,1
699,7603,Metals & Metal Products,2024,Asia,1
434,8521,Machinery & Equipment,2024,Africa,1
124,9108,Instruments & Optics,2024,America,1
36,7501,Metals & Metal Products,2024,Pacific,2
100,9613,Furniture & Misc,2024,Europe,1
591,2927,Chemicals,2024,America,1
703,7903,Metals & Metal Products,2024,Europe,0
784,7303,Metals & Metal Products,2024,Asia,0
434,9027,Instruments & Optics,2024,Africa,2
554,3910,Plastics & Rubber,2024,Pacific,0
458,6914,"Stone, Glass & Ceramics",2024,Asia,0
300,4407,"Wood, Paper & Leather",2024,Europe,2
191,1102,Agriculture & Food,2024,Europe,0
104,9029,Instruments & Optics,2024,Asia,0
842,7502,Metals & Metal Products,2024,America,2
699,8442,Machinery & Equipment,2024,Asia,1
180,403,Agriculture & Food,2024,Africa,1
440,1804,Agriculture & Food,2024,Europe,2
214,2937,Chemicals,2024,America,0
858,2825,Chemicals,2024,America,0
724,2306,Agriculture & Food,2024,Europe,2
842,7304,Metals & Metal Products,2024,America,2
56,3602,Chemicals,2024,Europe,1
586,8433,Machinery & Equipment,2024,Asia,2
76,2504,Minerals & Raw Materials,2024,America,1
246,6204,Textiles & Clothing,2024,Europe,2
528,909,Agriculture & Food,2024,Europe,1
410,3704,Chemicals,2024,Asia,1
100,7206,Metals & Metal Products,2024,Europe,1
704,8105,Metals & Metal Products,2024,Asia,0
372,6303,Textiles & Clothing,2024,Europe,1
392,6701,Footwear & Headgear,2024,Asia,0
642,8304,Metals & Metal Products,2024,Europe,1
392,4006,Plastics & Rubber,2024,Asia,1
368,2846,Chemicals,2024,Asia,1
188,9704,Arts & Antiques,2024,America,1
858,8423,Machinery & Equipment,2024,America,1
40,2002,Agriculture & Food,2024,Europe,1
752,2901,Chemicals,2024,Europe,2
440,2701,Energy & Hydrocarbons,2024,Europe,2
36,8452,Machinery & Equipment,2024,Pacific,0
31,4806,"Wood, Paper & Leather",2024,Asia,1
340,7410,Metals & Metal Products,2024,America,0
152,1803,Agriculture & Food,2024,America,1
780,4402,"Wood, Paper & Leather",2024,America,0
48,7118,Precious Metals & Gems,2024,Asia,1
620,1806,Agriculture & Food,2024,Europe,2
70,102,Agriculture & Food,2024,Europe,2
398,4704,"Wood, Paper & Leather",2024,Asia,1
208,7804,Metals & Metal Products,2024,Europe,0
788,8206,Metals & Metal Products,2024,Africa,1
682,4909,"Wood, Paper & Leather",2024,Asia,1
320,8423,Machinery & Equipment,2024,America,1
348,2808,Chemicals,2024,Europe,0
484,7115,Precious Metals & Gems,2024,America,1
788,1902,Agriculture & Food,2024,Africa,2
512,909,Agriculture & Food,2024,Asia,1
32,5607,Textiles & Clothing,2024,America,1
392,8476,Machinery & Equipment,2024,Asia,1
180,3825,Chemicals,2024,Africa,0
384,7308,Metals & Metal Products,2024,Africa,2
246,7505,Metals & Metal Products,2024,Europe,1
372,6808,"Stone, Glass & Ceramics",2024,Europe,0
170,5004,Textiles & Clothing,2024,America,1
380,6905,"Stone, Glass & Ceramics",2024,Europe,1
116,7315,Metals & Metal Products,2024,Asia,0
246,6702,Footwear & Headgear,2024,Europe,0
116,2522,Minerals & Raw Materials,2024,Asia,1
703,3307,Chemicals,2024,Europe,2
860,2914,Chemicals,2024,Asia,1
251,905,Agriculture & Food,2024,Europe,0
112,2843,Chemicals,2024,Europe,1
191,8106,Metals & Metal Products,2024,Europe,1
50,7321,Metals & Metal Products,2024,Asia,0
410,8209,Metals & Metal Products,2024,Asia,0
894,5604,Textiles & Clothing,2024,Africa,1
591,2801,Chemicals,2024,America,1
152,5408,Textiles & Clothing,2024,America,1
233,7302,Metals & Metal Products,2024,Europe,1
586,2602,Minerals & Raw Materials,2024,Asia,0
208,2601,Minerals & Raw Materials,2024,Europe,2
76,2205,Agriculture & Food,2024,America,1
208,6103,Textiles & Clothing,2024,Europe,0
894,8545,Machinery & Equipment,2024,Africa,1
688,6104,Textiles & Clothing,2024,Unknown,2
620,2905,Chemicals,2024,Europe,0
434,5602,Textiles & Clothing,2024,Africa,1
699,7401,Metals & Metal Products,2024,Asia,1
50,8486,Machinery & Equipment,2024,Asia,2
344,2101,Agriculture & Food,2024,Asia,2
320,6909,"Stone, Glass & Ceramics",2024,America,0
348,2522,Minerals & Raw Materials,2024,Europe,1
784,9104,Instruments & Optics,2024,Asia,1
203,8445,Machinery & Equipment,2024,Europe,0
600,5907,Textiles & Clothing,2024,America,1
414,904,Agriculture & Food,2024,Asia,1
688,2848,Chemicals,2024,Unknown,1
36,9303,Arms & Ammunition,2024,Pacific,0
608,5503,Textiles & Clothing,2024,Asia,1
398,7218,Metals & Metal Products,2024,Asia,1
788,5705,Textiles & Clothing,2024,Africa,1
788,7504,Metals & Metal Products,2024,Africa,0
428,5911,Textiles & Clothing,2024,Europe,1
608,2524,Minerals & Raw Materials,2024,Asia,0
752,2606,Minerals & Raw Materials,2024,Europe,1
414,8462,Machinery & Equipment,2024,Asia,1
40,7502,Metals & Metal Products,2024,Europe,2
156,6210,Textiles & Clothing,2024,Asia,2
440,2502,Minerals & Raw Materials,2024,Europe,1
100,3205,Chemicals,2024,Europe,0
156,7602,Metals & Metal Products,2024,Asia,2
604,5902,Textiles & Clothing,2024,America,0
600,5607,Textiles & Clothing,2024,America,0
804,8438,Machinery & Equipment,2024,Europe,2
834,7903,Metals & Metal Products,2024,Africa,1
203,6202,Textiles & Clothing,2024,Europe,2
699,2522,Minerals & Raw Materials,2024,Asia,1
752,3209,Chemicals,2024,Europe,0
104,2840,Chemicals,2024,Asia,0
604,3805,Chemicals,2024,America,1
360,3506,Chemicals,2024,Asia,2
528,4701,"Wood, Paper & Leather",2024,Europe,1
704,4908,"Wood, Paper & Leather",2024,Asia,1
300,6811,"Stone, Glass & Ceramics",2024,Europe,1
68,2525,Minerals & Raw Materials,2024,America,1
554,9505,Furniture & Misc,2024,Pacific,2
76,2815,Chemicals,2024,America,1
392,8108,Metals & Metal Products,2024,Asia,1
398,4707,"Wood, Paper & Leather",2024,Asia,1
360,304,Agriculture & Food,2024,Asia,2
422,8460,Machinery & Equipment,2024,Asia,1
834,4013,Plastics & Rubber,2024,Africa,1
414,2004,Agriculture & Food,2024,Asia,2
591,603,Agriculture & Food,2024,America,1
699,811,Agriculture & Food,2024,Asia,1
757,8702,Transport,2024,Europe,2
70,4911,"Wood, Paper & Leather",2024,Europe,1
682,2841,Chemicals,2024,Asia,1
276,1801,Agriculture & Food,2024,Europe,2
112,2504,Minerals & Raw Materials,2024,Europe,0
392,5514,Textiles & Clothing,2024,Asia,0
188,4908,"Wood, Paper & Leather",2024,America,0
360,4203,"Wood, Paper & Leather",2024,Asia,1
300,803,Agriculture & Food,2024,Europe,2
56,711,Agriculture & Food,2024,Europe,1
48,5209,Textiles & Clothing,2024,Asia,1
410,2521,Minerals & Raw Materials,2024,Asia,1
50,3213,Chemicals,2024,Asia,0
434,8535,Machinery & Equipment,2024,Africa,2
288,8540,Machinery & Equipment,2024,Africa,0
32,7008,"Stone, Glass & Ceramics",2024,America,1
112,4503,"Wood, Paper & Leather",2024,Europe,1
703,1401,Agriculture & Food,2024,Europe,0
643,7806,Metals & Metal Products,2024,Asia,1
688,2929,Chemicals,2024,Unknown,0
428,8540,Machinery & Equipment,2024,Europe,1
300,4706,"Wood, Paper & Leather",2024,Europe,1
246,8435,Machinery & Equipment,2024,Europe,0
554,7418,Metals & Metal Products,2024,Pacific,0
124,2515,Minerals & Raw Materials,2024,America,0
56,2903,Chemicals,2024,Europe,1
591,3205,Chemicals,2024,America,1
752,8404,Machinery & Equipment,2024,Europe,1
48,6107,Textiles & Clothing,2024,Asia,1
699,3918,Plastics & Rubber,2024,Asia,2
724,9304,Arms & Ammunition,2024,Europe,0
634,2519,Minerals & Raw Materials,2024,Asia,0
414,9616,Furniture & Misc,2024,Asia,1
442,4205,"Wood, Paper & Leather",2024,Europe,1
604,7907,Metals & Metal Products,2024,America,1
414,2518,Minerals & Raw Materials,2024,Asia,0
56,2402,Agriculture & Food,2024,Europe,1
414,7210,Metals & Metal Products,2024,Asia,0
112,5803,Textiles & Clothing,2024,Europe,1
484,8438,Machinery & Equipment,2024,America,2
792,6004,Textiles & Clothing,2024,Europe,1
792,308,Agriculture & Food,2024,Europe,0
834,1401,Agriculture & Food,2024,Africa,1
48,9206,Instruments & Optics,2024,Asia,1
699,8604,Transport,2024,Asia,0
616,7806,Metals & Metal Products,2024,Europe,1
188,808,Agriculture & Food,2024,America,1
180,2705,Energy & Hydrocarbons,2024,Africa,1
764,2845,Chemicals,2024,Asia,1
792,4503,"Wood, Paper & Leather",2024,Europe,1
752,8514,Machinery & Equipment,2024,Europe,1
156,4010,Plastics & Rubber,2024,Asia,0
528,1502,Agriculture & Food,2024,Europe,0
470,9014,Instruments & Optics,2024,Europe,1
512,5206,Textiles & Clothing,2024,Asia,1
842,8605,Transport,2024,America,1
634,4907,"Wood, Paper & Leather",2024,Asia,1
788,5202,Textiles & Clothing,2024,Africa,1
470,7308,Metals & Metal Products,2024,Europe,2
218,4819,"Wood, Paper & Leather",2024,America,2
233,1210,Agriculture & Food,2024,Europe,0
440,9601,Furniture & Misc,2024,Europe,0
862,2818,Chemicals,2024,America,0
642,2519,Minerals & Raw Materials,2024,Europe,1
344,7325,Metals & Metal Products,2024,Asia,1
380,2710,Energy & Hydrocarbons,2024,Europe,2
233,7602,Metals & Metal Products,2024,Europe,0
32,2610,Minerals & Raw Materials,2024,America,1
484,8453,Machinery & Equipment,2024,America,1
699,7118,Precious Metals & Gems,2024,Asia,1
688,7205,Metals & Metal Products,2024,Unknown,1
348,2906,Chemicals,2024,Europe,1
682,3823,Chemicals,2024,Asia,2
152,7408,Metals & Metal Products,2024,America,0
68,9031,Instruments & Optics,2024,America,2
112,4412,"Wood, Paper & Leather",2024,Europe,0
428,4302,"Wood, Paper & Leather",2024,Europe,1
440,3904,Plastics & Rubber,2024,Europe,0
214,2204,Agriculture & Food,2024,America,2
470,5301,Textiles & Clothing,2024,Europe,1
752,3810,Chemicals,2024,Europe,1
400,8547,Machinery & Equipment,2024,Asia,1
400,8548,Machinery & Equipment,2024,Asia,0
100,1001,Agriculture & Food,2024,Europe,2
818,8801,Transport,2024,Africa,1
56,8105,Metals & Metal Products,2024,Europe,1
643,2501,Minerals & Raw Materials,2024,Asia,0
56,8480,Machinery & Equipment,2024,Europe,0
600,2841,Chemicals,2024,America,1
368,301,Agriculture & Food,2024,Asia,0
218,8466,Machinery & Equipment,2024,America,2
792,4602,"Wood, Paper & Leather",2024,Europe,1
554,8711,Transport,2024,Pacific,0
705,1106,Agriculture & Food,2024,Europe,1
634,6103,Textiles & Clothing,2024,Asia,1
398,5903,Textiles & Clothing,2024,Asia,0
788,6801,"Stone, Glass & Ceramics",2024,Africa,1
348,2106,Agriculture & Food,2024,Europe,2
554,2940,Chemicals,2024,Pacific,0
191,8308,Metals & Metal Products,2024,Europe,1
398,8466,Machinery & Equipment,2024,Asia,2
579,1904,Agriculture & Food,2024,Europe,0
56,8539,Machinery & Equipment,2024,Europe,0
434,2852,Chemicals,2024,Africa,1
288,3204,Chemicals,2024,Africa,0
440,7319,Metals & Metal Products,2024,Europe,1
180,5806,Textiles & Clothing,2024,Africa,1
68,6811,"Stone, Glass & Ceramics",2024,America,0
604,7502,Metals & Metal Products,2024,America,2
404,5206,Textiles & Clothing,2024,Africa,1
156,7305,Metals & Metal Products,2024,Asia,1
288,8544,Machinery & Equipment,2024,Africa,2
170,5903,Textiles & Clothing,2024,America,2
288,2518,Minerals & Raw Materials,2024,Africa,0
440,9615,Furniture & Misc,2024,Europe,1
826,2933,Chemicals,2024,Europe,0
364,1901,Agriculture & Food,2024,Asia,2
699,7113,Precious Metals & Gems,2024,Asia,2
76,7507,Metals & Metal Products,2024,America,1
144,8705,Transport,2024,Asia,2
384,8432,Machinery & Equipment,2024,Africa,1
688,6302,Textiles & Clothing,2024,Unknown,2
288,6803,"Stone, Glass & Ceramics",2024,Africa,0
170,3814,Chemicals,2024,America,1
442,9609,Furniture & Misc,2024,Europe,0
70,2515,Minerals & Raw Materials,2024,Europe,1
208,2602,Minerals & Raw Materials,2024,Europe,1
368,8306,Metals & Metal Products,2024,Asia,1
156,5209,Textiles & Clothing,2024,Asia,0
422,4004,Plastics & Rubber,2024,Asia,1
764,4408,"Wood, Paper & Leather",2024,Asia,1
442,5206,Textiles & Clothing,2024,Europe,1
504,2401,Agriculture & Food,2024,Africa,2
340,9114,Instruments & Optics,2024,America,1
116,3202,Chemicals,2024,Asia,1
348,7407,Metals & Metal Products,2024,Europe,1
360,2103,Agriculture & Food,2024,Asia,2
156,8532,Machinery & Equipment,2024,Asia,2
180,5801,Textiles & Clothing,2024,Africa,1
704,8702,Transport,2024,Asia,2
180,9604,Furniture & Misc,2024,Africa,0
764,8709,Transport,2024,Asia,1
699,4005,Plastics & Rubber,2024,Asia,1
484,2913,Chemicals,2024,America,1
724,5305,Textiles & Clothing,2024,Europe,0
682,5309,Textiles & Clothing,2024,Asia,1
24,7317,Metals & Metal Products,2024,Africa,1
586,7214,Metals & Metal Products,2024,Asia,0
724,1106,Agriculture & Food,2024,Europe,1
512,6907,"Stone, Glass & Ceramics",2024,Asia,0
24,9018,Instruments & Optics,2024,Africa,2
752,6210,Textiles & Clothing,2024,Europe,2
56,1301,Agriculture & Food,2024,Europe,1
458,2816,Chemicals,2024,Asia,1
76,8527,Machinery & Equipment,2024,America,1
40,9604,Furniture & Misc,2024,Europe,1
50,9404,Furniture & Misc,2024,Asia,2
251,2917,Chemicals,2024,Europe,0
752,4910,"Wood, Paper & Leather",2024,Europe,1
360,2802,Chemicals,2024,Asia,1
512,3504,Chemicals,2024,Asia,1
470,3825,Chemicals,2024,Europe,1
442,1508,Agriculture & Food,2024,Europe,1
414,4408,"Wood, Paper & Leather",2024,Asia,0
586,601,Agriculture & Food,2024,Asia,0
68,2714,Energy & Hydrocarbons,2024,America,1
372,2001,Agriculture & Food,2024,Europe,1
724,1806,Agriculture & Food,2024,Europe,2
566,7203,Metals & Metal Products,2024,Africa,0
218,2306,Agriculture & Food,2024,America,2
591,2806,Chemicals,2024,America,1
780,2106,Agriculture & Food,2024,America,2
340,8465,Machinery & Equipment,2024,America,1
894,2837,Chemicals,2024,Africa,1
40,5703,Textiles & Clothing,2024,Europe,0
50,7020,"Stone, Glass & Ceramics",2024,Asia,0
579,3917,Plastics & Rubber,2024,Europe,1
340,2520,Minerals & Raw Materials,2024,America,1
504,4813,"Wood, Paper & Leather",2024,Africa,1
784,4105,"Wood, Paper & Leather",2024,Asia,1
818,6201,Textiles & Clothing,2024,Africa,0
300,5006,Textiles & Clothing,2024,Europe,1
442,1007,Agriculture & Food,2024,Europe,1
858,3901,Plastics & Rubber,2024,America,0
702,7202,Metals & Metal Products,2024,Asia,1
276,5302,Textiles & Clothing,2024,Europe,1
643,2827,Chemicals,2024,Asia,1
24,4503,"Wood, Paper & Leather",2024,Africa,1
24,8708,Transport,2024,Africa,2
699,4404,"Wood, Paper & Leather",2024,Asia,0
276,1701,Agriculture & Food,2024,Europe,2
104,3917,Plastics & Rubber,2024,Asia,0
380,9603,Furniture & Misc,2024,Europe,2
344,1801,Agriculture & Food,2024,Asia,2
442,8801,Transport,2024,Europe,1
100,4911,"Wood, Paper & Leather",2024,Europe,2
156,1214,Agriculture & Food,2024,Asia,0
414,9702,Arts & Antiques,2024,Asia,1
586,2703,Energy & Hydrocarbons,2024,Asia,1
24,2401,Agriculture & Food,2024,Africa,0
894,5512,Textiles & Clothing,2024,Africa,1
724,7609,Metals & Metal Products,2024,Europe,1
579,8410,Machinery & Equipment,2024,Europe,1
620,1517,Agriculture & Food,2024,Europe,1
170,2942,Chemicals,2024,America,1
703,8465,Machinery & Equipment,2024,Europe,1
554,7203,Metals & Metal Products,2024,Pacific,1
188,1103,Agriculture & Food,2024,America,1
70,6212,Textiles & Clothing,2024,Europe,2
384,3403,Chemicals,2024,Africa,2
36,3506,Chemicals,2024,Pacific,2
414,7322,Metals & Metal Products,2024,Asia,1
392,8406,Machinery & Equipment,2024,Asia,0
372,7324,Metals & Metal Products,2024,Europe,1
112,1517,Agriculture & Food,2024,Europe,0
458,6601,Footwear & Headgear,2024,Asia,1
586,7115,Precious Metals & Gems,2024,Asia,0
458,410,Agriculture & Food,2024,Asia,1
208,801,Agriculture & Food,2024,Europe,0
116,604,Agriculture & Food,2024,Asia,1
554,7508,Metals & Metal Products,2024,Pacific,1
484,1208,Agriculture & Food,2024,America,1
428,3910,Plastics & Rubber,2024,Europe,1
764,2519,Minerals & Raw Materials,2024,Asia,0
70,2913,Chemicals,2024,Europe,1
116,2712,Energy & Hydrocarbons,2024,Asia,1
40,8301,Metals & Metal Products,2024,Europe,1
398,2616,Minerals & Raw Materials,2024,Asia,0
384,7614,Metals & Metal Products,2024,Africa,1
48,7020,"Stone, Glass & Ceramics",2024,Asia,1
704,9701,Arts & Antiques,2024,Asia,2
894,1502,Agriculture & Food,2024,Africa,1
180,703,Agriculture & Food,2024,Africa,1
724,5504,Textiles & Clothing,2024,Europe,1
834,7020,"Stone, Glass & Ceramics",2024,Africa,1
842,6106,Textiles & Clothing,2024,America,1
554,8437,Machinery & Equipment,2024,Pacific,1
634,8302,Metals & Metal Products,2024,Asia,0
642,8507,Machinery & Equipment,2024,Europe,2
188,5201,Textiles & Clothing,2024,America,2
170,9016,Instruments & Optics,2024,America,0
40,1522,Agriculture & Food,2024,Europe,1
208,4701,"Wood, Paper & Leather",2024,Europe,1
56,8701,Transport,2024,Europe,2
591,7401,Metals & Metal Products,2024,America,1
384,7506,Metals & Metal Products,2024,Africa,1
188,4405,"Wood, Paper & Leather",2024,America,1
152,9306,Arms & Ammunition,2024,America,2
380,5006,Textiles & Clothing,2024,Europe,1
348,8523,Machinery & Equipment,2024,Europe,0
50,5506,Textiles & Clothing,2024,Asia,0
360,6810,"Stone, Glass & Ceramics",2024,Asia,0
400,2937,Chemicals,2024,Asia,2
288,4810,"Wood, Paper & Leather",2024,Africa,0
528,7903,Metals & Metal Products,2024,Europe,1
642,1106,Agriculture & Food,2024,Europe,1
68,8213,Metals & Metal Products,2024,America,1
340,909,Agriculture & Food,2024,America,1
702,9112,Instruments & Optics,2024,Asia,1
442,3212,Chemicals,2024,Europe,0
858,3812,Chemicals,2024,America,1
784,2620,Minerals & Raw Materials,2024,Asia,0
70,3824,Chemicals,2024,Europe,2
208,1506,Agriculture & Food,2024,Europe,0
512,2303,Agriculture & Food,2024,Asia,1
218,6205,Textiles & Clothing,2024,America,2
156,102,Agriculture & Food,2024,Asia,0
414,9028,Instruments & Optics,2024,Asia,1
458,6404,Footwear & Headgear,2024,Asia,2
398,2505,Minerals & Raw Materials,2024,Asia,1
398,2806,Chemicals,2024,Asia,1
300,812,Agriculture & Food,2024,Europe,1
512,8305,Metals & Metal Products,2024,Asia,1
384,4416,"Wood, Paper & Leather",2024,Africa,1
348,8428,Machinery & Equipment,2024,Europe,2
688,1509,Agriculture & Food,2024,Unknown,2
364,2923,Chemicals,2024,Asia,0
600,7802,Metals & Metal Products,2024,America,0
764,6211,Textiles & Clothing,2024,Asia,2
50,1108,Agriculture & Food,2024,Asia,1
554,1511,Agriculture & Food,2024,Pacific,2
528,5512,Textiles & Clothing,2024,Europe,0
704,9402,Furniture & Misc,2024,Asia,1
688,5907,Textiles & Clothing,2024,Unknown,1
470,3305,Chemicals,2024,Europe,2
380,7305,Metals & Metal Products,2024,Europe,1
862,4205,"Wood, Paper & Leather",2024,America,1
300,9701,Arts & Antiques,2024,Europe,2
842,5212,Textiles & Clothing,2024,America,1
410,702,Agriculture & Food,2024,Asia,2
792,2704,Energy & Hydrocarbons,2024,Europe,1
826,7502,Metals & Metal Products,2024,Europe,2
320,4304,"Wood, Paper & Leather",2024,America,1
372,5609,Textiles & Clothing,2024,Europe,1
31,6406,Footwear & Headgear,2024,Asia,1
246,2813,Chemicals,2024,Europe,1
702,1604,Agriculture & Food,2024,Asia,1
191,2711,Energy & Hydrocarbons,2024,Europe,1
